   r        Qm       L_r       T        P        rho      kap      eps  zone dlPdlT
1.05E+09 1.00E+00 5.83E+33 2.19E+07 1.92E+17 6.55E+01 5.32E-01 5.61E+02 c   2.5
1.93E+09 1.00E+00 6.72E+33 2.18E+07 1.91E+17 6.52E+01 5.34E-01 5.31E+02 c   2.5
2.80E+09 9.98E-01 8.77E+33 2.17E+07 1.88E+17 6.47E+01 5.36E-01 4.88E+02 c   2.5
3.68E+09 9.97E-01 1.22E+34 2.15E+07 1.85E+17 6.40E+01 5.39E-01 4.35E+02 c   2.5
4.55E+09 9.94E-01 1.70E+34 2.13E+07 1.81E+17 6.31E+01 5.43E-01 3.77E+02 c   2.5
5.43E+09 9.89E-01 2.29E+34 2.11E+07 1.76E+17 6.21E+01 5.48E-01 3.17E+02 c   2.5
6.30E+09 9.83E-01 2.96E+34 2.08E+07 1.70E+17 6.09E+01 5.54E-01 2.60E+02 c   2.5
7.18E+09 9.76E-01 3.66E+34 2.05E+07 1.64E+17 5.96E+01 5.61E-01 2.08E+02 c   2.5
8.05E+09 9.66E-01 4.35E+34 2.02E+07 1.57E+17 5.81E+01 5.69E-01 1.63E+02 c   2.5
8.93E+09 9.55E-01 5.00E+34 1.98E+07 1.50E+17 5.65E+01 5.78E-01 1.25E+02 c   2.5
9.81E+09 9.41E-01 5.59E+34 1.94E+07 1.43E+17 5.48E+01 5.90E-01 9.52E+01 c   2.5
1.07E+10 9.26E-01 6.11E+34 1.90E+07 1.35E+17 5.30E+01 6.02E-01 7.19E+01 c   2.5
1.16E+10 9.08E-01 6.55E+34 1.85E+07 1.27E+17 5.10E+01 6.17E-01 5.42E+01 c   2.5
1.24E+10 8.88E-01 6.92E+34 1.80E+07 1.19E+17 4.90E+01 6.34E-01 4.10E+01 c   2.5
1.33E+10 8.66E-01 7.23E+34 1.75E+07 1.10E+17 4.70E+01 6.53E-01 3.12E+01 c   2.5
1.42E+10 8.42E-01 7.50E+34 1.70E+07 1.02E+17 4.48E+01 6.75E-01 2.40E+01 r   2.6
1.51E+10 8.16E-01 7.71E+34 1.64E+07 9.39E+16 4.26E+01 6.97E-01 1.87E+01 r   2.7
1.59E+10 7.89E-01 7.89E+34 1.59E+07 8.60E+16 4.03E+01 7.21E-01 1.47E+01 r   2.8
1.68E+10 7.60E-01 8.05E+34 1.54E+07 7.84E+16 3.79E+01 7.45E-01 1.17E+01 r   3.0
1.77E+10 7.30E-01 8.17E+34 1.49E+07 7.10E+16 3.56E+01 7.69E-01 9.28E+00 r   3.1
1.86E+10 6.98E-01 8.27E+34 1.44E+07 6.41E+16 3.32E+01 7.95E-01 7.38E+00 r   3.2
1.94E+10 6.66E-01 8.36E+34 1.39E+07 5.76E+16 3.08E+01 8.20E-01 5.86E+00 r   3.3
2.03E+10 6.34E-01 8.43E+34 1.35E+07 5.15E+16 2.85E+01 8.46E-01 4.64E+00 r   3.3
2.12E+10 6.01E-01 8.48E+34 1.30E+07 4.58E+16 2.63E+01 8.72E-01 3.66E+00 r   3.4
2.21E+10 5.69E-01 8.52E+34 1.25E+07 4.06E+16 2.41E+01 8.99E-01 2.88E+00 r   3.5
2.29E+10 5.37E-01 8.55E+34 1.21E+07 3.59E+16 2.21E+01 9.25E-01 2.25E+00 r   3.6
2.38E+10 5.05E-01 8.58E+34 1.17E+07 3.16E+16 2.02E+01 9.52E-01 1.75E+00 r   3.6
2.47E+10 4.73E-01 8.60E+34 1.13E+07 2.77E+16 1.83E+01 9.79E-01 1.35E+00 r   3.7
2.56E+10 4.43E-01 8.61E+34 1.09E+07 2.42E+16 1.66E+01 1.01E+00 1.04E+00 r   3.8
2.64E+10 4.13E-01 8.62E+34 1.05E+07 2.11E+16 1.50E+01 1.03E+00 7.95E-01 r   3.8
2.73E+10 3.85E-01 8.63E+34 1.01E+07 1.83E+16 1.35E+01 1.06E+00 6.05E-01 r   3.9
2.82E+10 3.57E-01 8.64E+34 9.73E+06 1.59E+16 1.22E+01 1.09E+00 4.58E-01 r   3.9
2.91E+10 3.31E-01 8.64E+34 9.38E+06 1.37E+16 1.09E+01 1.11E+00 3.45E-01 r   4.0
2.99E+10 3.06E-01 8.64E+34 9.03E+06 1.19E+16 9.79E+00 1.14E+00 2.59E-01 r   4.0
3.08E+10 2.83E-01 8.65E+34 8.70E+06 1.02E+16 8.75E+00 1.17E+00 1.93E-01 r   4.0
3.17E+10 2.60E-01 8.65E+34 8.38E+06 8.78E+15 7.81E+00 1.20E+00 1.44E-01 r   4.1
3.26E+10 2.39E-01 8.65E+34 8.07E+06 7.53E+15 6.96E+00 1.22E+00 1.06E-01 r   4.1
3.34E+10 2.20E-01 8.65E+34 7.78E+06 6.45E+15 6.19E+00 1.25E+00 7.82E-02 r   4.1
3.43E+10 2.01E-01 8.65E+34 7.49E+06 5.52E+15 5.50E+00 1.28E+00 5.73E-02 r   4.2
3.52E+10 1.84E-01 8.65E+34 7.21E+06 4.71E+15 4.88E+00 1.30E+00 4.18E-02 r   4.2
3.61E+10 1.68E-01 8.65E+34 6.94E+06 4.02E+15 4.32E+00 1.33E+00 3.03E-02 r   4.2
3.69E+10 1.53E-01 8.65E+34 6.68E+06 3.43E+15 3.82E+00 1.36E+00 2.19E-02 r   4.2
3.78E+10 1.39E-01 8.65E+34 6.43E+06 2.91E+15 3.38E+00 1.39E+00 1.58E-02 r   4.3
3.87E+10 1.26E-01 8.65E+34 6.19E+06 2.48E+15 2.98E+00 1.42E+00 1.13E-02 r   4.3
3.96E+10 1.14E-01 8.65E+34 5.96E+06 2.10E+15 2.63E+00 1.45E+00 8.07E-03 r   4.3
4.04E+10 1.03E-01 8.65E+34 5.74E+06 1.78E+15 2.32E+00 1.47E+00 5.73E-03 r   4.3
4.13E+10 9.31E-02 8.65E+34 5.52E+06 1.51E+15 2.04E+00 1.50E+00 4.05E-03 r   4.3
4.22E+10 8.38E-02 8.65E+34 5.31E+06 1.28E+15 1.79E+00 1.53E+00 2.85E-03 r   4.3
4.31E+10 7.54E-02 8.65E+34 5.11E+06 1.08E+15 1.58E+00 1.56E+00 1.99E-03 r   4.4
4.40E+10 6.77E-02 8.65E+34 4.91E+06 9.11E+14 1.38E+00 1.59E+00 1.39E-03 r   4.4
4.48E+10 6.06E-02 8.65E+34 4.73E+06 7.68E+14 1.21E+00 1.62E+00 9.60E-04 r   4.4
4.57E+10 5.42E-02 8.65E+34 4.54E+06 6.46E+14 1.06E+00 1.66E+00 6.61E-04 r   4.4
4.66E+10 4.83E-02 8.65E+34 4.37E+06 5.44E+14 9.28E-01 1.69E+00 4.52E-04 r   4.4
4.75E+10 4.30E-02 8.65E+34 4.20E+06 4.56E+14 8.11E-01 1.72E+00 3.08E-04 r   4.4
4.83E+10 3.82E-02 8.65E+34 4.03E+06 3.83E+14 7.07E-01 1.76E+00 2.08E-04 r   4.4
4.92E+10 3.39E-02 8.65E+34 3.87E+06 3.20E+14 6.16E-01 1.79E+00 1.40E-04 r   4.4
5.01E+10 3.00E-02 8.65E+34 3.72E+06 2.68E+14 5.37E-01 1.83E+00 9.32E-05 r   4.4
5.10E+10 2.64E-02 8.65E+34 3.57E+06 2.23E+14 4.66E-01 1.86E+00 6.17E-05 r   4.4
