   r        Qm       L_r       T        P        rho      kap      eps  zone dlPdlT
1.00E+09 1.00E+00 2.69E+30 8.02E+06 6.42E+16 5.97E+01 6.26E+00 9.08E-01 c   2.5
1.63E+09 9.99E-01 3.42E+30 7.98E+06 6.34E+16 5.93E+01 6.33E+00 8.78E-01 c   2.5
2.25E+09 9.97E-01 4.92E+30 7.92E+06 6.22E+16 5.86E+01 6.43E+00 8.36E-01 c   2.5
2.88E+09 9.94E-01 7.35E+30 7.84E+06 6.06E+16 5.77E+01 6.56E+00 7.83E-01 c   2.5
3.50E+09 9.90E-01 1.08E+31 7.75E+06 5.88E+16 5.67E+01 6.73E+00 7.22E-01 c   2.5
4.13E+09 9.83E-01 1.52E+31 7.63E+06 5.66E+16 5.54E+01 6.94E+00 6.55E-01 c   2.5
4.75E+09 9.75E-01 2.04E+31 7.50E+06 5.42E+16 5.40E+01 7.20E+00 5.84E-01 r   2.6
5.38E+09 9.64E-01 2.63E+31 7.36E+06 5.16E+16 5.24E+01 7.48E+00 5.13E-01 r   2.7
6.00E+09 9.51E-01 3.26E+31 7.21E+06 4.88E+16 5.06E+01 7.79E+00 4.45E-01 r   2.8
6.63E+09 9.35E-01 3.89E+31 7.05E+06 4.59E+16 4.86E+01 8.12E+00 3.81E-01 r   2.8
7.25E+09 9.17E-01 4.52E+31 6.88E+06 4.28E+16 4.65E+01 8.49E+00 3.21E-01 r   2.9
7.88E+09 8.96E-01 5.12E+31 6.70E+06 3.98E+16 4.43E+01 8.88E+00 2.67E-01 r   2.9
8.50E+09 8.74E-01 5.67E+31 6.52E+06 3.67E+16 4.20E+01 9.31E+00 2.19E-01 r   3.0
9.13E+09 8.48E-01 6.16E+31 6.34E+06 3.37E+16 3.97E+01 9.76E+00 1.77E-01 r   3.1
9.75E+09 8.21E-01 6.59E+31 6.15E+06 3.07E+16 3.73E+01 1.02E+01 1.41E-01 r   3.1
1.04E+10 7.93E-01 6.95E+31 5.97E+06 2.79E+16 3.49E+01 1.07E+01 1.11E-01 r   3.2
1.10E+10 7.62E-01 7.25E+31 5.78E+06 2.52E+16 3.25E+01 1.13E+01 8.69E-02 r   3.3
1.16E+10 7.30E-01 7.49E+31 5.59E+06 2.26E+16 3.02E+01 1.18E+01 6.69E-02 r   3.4
1.23E+10 6.98E-01 7.68E+31 5.41E+06 2.02E+16 2.79E+01 1.24E+01 5.10E-02 r   3.4
1.29E+10 6.65E-01 7.83E+31 5.22E+06 1.79E+16 2.56E+01 1.30E+01 3.84E-02 r   3.5
1.35E+10 6.31E-01 7.94E+31 5.05E+06 1.59E+16 2.35E+01 1.35E+01 2.87E-02 r   3.6
1.41E+10 5.97E-01 8.02E+31 4.87E+06 1.40E+16 2.14E+01 1.41E+01 2.12E-02 r   3.6
1.48E+10 5.63E-01 8.08E+31 4.70E+06 1.23E+16 1.95E+01 1.47E+01 1.55E-02 r   3.7
1.54E+10 5.30E-01 8.13E+31 4.53E+06 1.07E+16 1.77E+01 1.53E+01 1.13E-02 r   3.8
1.60E+10 4.97E-01 8.16E+31 4.37E+06 9.36E+15 1.60E+01 1.60E+01 8.13E-03 r   3.8
1.66E+10 4.65E-01 8.18E+31 4.21E+06 8.13E+15 1.44E+01 1.66E+01 5.81E-03 r   3.9
1.73E+10 4.34E-01 8.20E+31 4.06E+06 7.04E+15 1.30E+01 1.72E+01 4.12E-03 r   3.9
1.79E+10 4.04E-01 8.21E+31 3.91E+06 6.08E+15 1.16E+01 1.78E+01 2.90E-03 r   4.0
1.85E+10 3.76E-01 8.21E+31 3.77E+06 5.24E+15 1.04E+01 1.84E+01 2.03E-03 r   4.0
1.91E+10 3.48E-01 8.22E+31 3.63E+06 4.51E+15 9.28E+00 1.90E+01 1.41E-03 r   4.1
1.98E+10 3.22E-01 8.22E+31 3.49E+06 3.87E+15 8.27E+00 1.96E+01 9.76E-04 r   4.1
2.04E+10 2.97E-01 8.22E+31 3.36E+06 3.31E+15 7.35E+00 2.02E+01 6.70E-04 r   4.1
2.10E+10 2.74E-01 8.22E+31 3.24E+06 2.83E+15 6.53E+00 2.08E+01 4.58E-04 r   4.2
2.16E+10 2.52E-01 8.22E+31 3.12E+06 2.42E+15 5.79E+00 2.14E+01 3.11E-04 r   4.2
2.23E+10 2.31E-01 8.23E+31 3.00E+06 2.06E+15 5.13E+00 2.20E+01 2.10E-04 r   4.2
2.29E+10 2.12E-01 8.23E+31 2.89E+06 1.75E+15 4.53E+00 2.26E+01 1.41E-04 r   4.2
2.35E+10 1.94E-01 8.23E+31 2.78E+06 1.49E+15 4.00E+00 2.32E+01 9.42E-05 r   4.3
2.41E+10 1.77E-01 8.23E+31 2.68E+06 1.27E+15 3.53E+00 2.38E+01 6.26E-05 r   4.3
2.48E+10 1.61E-01 8.23E+31 2.58E+06 1.07E+15 3.12E+00 2.44E+01 4.14E-05 r   4.3
2.54E+10 1.47E-01 8.23E+31 2.48E+06 9.11E+14 2.74E+00 2.51E+01 2.72E-05 r   4.3
2.60E+10 1.33E-01 8.23E+31 2.39E+06 7.72E+14 2.42E+00 2.57E+01 1.78E-05 r   4.4
2.66E+10 1.21E-01 8.23E+31 2.30E+06 6.53E+14 2.12E+00 2.63E+01 1.16E-05 r   4.4
2.73E+10 1.09E-01 8.23E+31 2.21E+06 5.52E+14 1.87E+00 2.69E+01 7.50E-06 r   4.4
2.79E+10 9.89E-02 8.23E+31 2.13E+06 4.66E+14 1.64E+00 2.75E+01 4.83E-06 r   4.4
2.85E+10 8.92E-02 8.23E+31 2.05E+06 3.94E+14 1.44E+00 2.82E+01 3.09E-06 r   4.4
2.91E+10 8.04E-02 8.23E+31 1.97E+06 3.32E+14 1.26E+00 2.88E+01 1.97E-06 r   4.4
2.98E+10 7.23E-02 8.23E+31 1.89E+06 2.80E+14 1.10E+00 2.95E+01 1.25E-06 r   4.4
3.04E+10 6.49E-02 8.23E+31 1.82E+06 2.36E+14 9.67E-01 3.02E+01 7.83E-07 r   4.4
3.10E+10 5.82E-02 8.23E+31 1.75E+06 1.98E+14 8.45E-01 3.08E+01 4.90E-07 r   4.5
3.16E+10 5.21E-02 8.23E+31 1.68E+06 1.67E+14 7.39E-01 3.15E+01 3.04E-07 r   4.5
