   r        Qm       L_r       T        P        rho      kap      eps  zone dlPdlT
1.60E+09 1.00E+00 9.90E+34 2.67E+07 1.01E+17 2.78E+01 3.85E-01 5.65E+03 c   2.5
2.94E+09 1.00E+00 1.13E+35 2.67E+07 1.00E+17 2.77E+01 3.85E-01 5.39E+03 c   2.5
4.27E+09 9.99E-01 1.44E+35 2.66E+07 9.93E+16 2.76E+01 3.85E-01 5.01E+03 c   2.5
5.61E+09 9.97E-01 1.98E+35 2.64E+07 9.79E+16 2.73E+01 3.86E-01 4.54E+03 c   2.5
6.94E+09 9.95E-01 2.75E+35 2.62E+07 9.61E+16 2.70E+01 3.87E-01 4.00E+03 c   2.5
8.28E+09 9.92E-01 3.71E+35 2.60E+07 9.41E+16 2.67E+01 3.88E-01 3.42E+03 c   2.5
9.61E+09 9.87E-01 4.83E+35 2.57E+07 9.17E+16 2.63E+01 3.89E-01 2.86E+03 c   2.5
1.09E+10 9.82E-01 6.02E+35 2.54E+07 8.90E+16 2.58E+01 3.90E-01 2.32E+03 c   2.5
1.23E+10 9.74E-01 7.21E+35 2.51E+07 8.60E+16 2.53E+01 3.92E-01 1.83E+03 c   2.5
1.36E+10 9.65E-01 8.34E+35 2.47E+07 8.29E+16 2.48E+01 3.93E-01 1.40E+03 c   2.5
1.50E+10 9.55E-01 9.36E+35 2.43E+07 7.95E+16 2.42E+01 3.95E-01 1.05E+03 c   2.5
1.63E+10 9.43E-01 1.02E+36 2.38E+07 7.60E+16 2.35E+01 3.98E-01 7.62E+02 c   2.5
1.76E+10 9.29E-01 1.10E+36 2.34E+07 7.23E+16 2.29E+01 4.00E-01 5.39E+02 c   2.5
1.90E+10 9.13E-01 1.15E+36 2.29E+07 6.85E+16 2.22E+01 4.03E-01 3.72E+02 c   2.5
2.03E+10 8.95E-01 1.20E+36 2.23E+07 6.47E+16 2.14E+01 4.07E-01 2.51E+02 c   2.5
2.16E+10 8.75E-01 1.23E+36 2.18E+07 6.08E+16 2.06E+01 4.11E-01 1.66E+02 c   2.5
2.30E+10 8.54E-01 1.25E+36 2.12E+07 5.69E+16 1.99E+01 4.15E-01 1.08E+02 c   2.5
2.43E+10 8.31E-01 1.27E+36 2.06E+07 5.30E+16 1.90E+01 4.20E-01 6.99E+01 c   2.5
2.56E+10 8.07E-01 1.28E+36 2.00E+07 4.92E+16 1.82E+01 4.25E-01 4.52E+01 c   2.4
2.70E+10 7.81E-01 1.28E+36 1.93E+07 4.54E+16 1.74E+01 4.32E-01 2.91E+01 r   2.5
2.83E+10 7.54E-01 1.29E+36 1.87E+07 4.18E+16 1.65E+01 4.39E-01 1.95E+01 r   2.6
2.96E+10 7.25E-01 1.29E+36 1.81E+07 3.82E+16 1.57E+01 4.46E-01 1.35E+01 r   2.7
3.10E+10 6.96E-01 1.30E+36 1.75E+07 3.48E+16 1.48E+01 4.54E-01 9.74E+00 r   2.9
3.23E+10 6.65E-01 1.30E+36 1.69E+07 3.16E+16 1.39E+01 4.61E-01 7.20E+00 r   3.0
3.36E+10 6.35E-01 1.30E+36 1.63E+07 2.85E+16 1.30E+01 4.69E-01 5.45E+00 r   3.1
3.50E+10 6.04E-01 1.30E+36 1.58E+07 2.57E+16 1.21E+01 4.77E-01 4.18E+00 r   3.2
3.63E+10 5.72E-01 1.30E+36 1.52E+07 2.30E+16 1.12E+01 4.85E-01 3.24E+00 r   3.2
3.76E+10 5.41E-01 1.30E+36 1.47E+07 2.05E+16 1.04E+01 4.93E-01 2.52E+00 r   3.3
3.90E+10 5.11E-01 1.30E+36 1.42E+07 1.82E+16 9.54E+00 5.01E-01 1.97E+00 r   3.4
4.03E+10 4.80E-01 1.30E+36 1.37E+07 1.61E+16 8.75E+00 5.09E-01 1.54E+00 r   3.5
4.17E+10 4.51E-01 1.30E+36 1.32E+07 1.43E+16 8.01E+00 5.18E-01 1.20E+00 r   3.5
4.30E+10 4.22E-01 1.30E+36 1.28E+07 1.25E+16 7.31E+00 5.26E-01 9.32E-01 r   3.6
4.43E+10 3.94E-01 1.30E+36 1.23E+07 1.10E+16 6.65E+00 5.35E-01 7.22E-01 r   3.7
4.57E+10 3.67E-01 1.30E+36 1.19E+07 9.64E+15 6.04E+00 5.43E-01 5.57E-01 r   3.7
4.70E+10 3.41E-01 1.30E+36 1.14E+07 8.41E+15 5.46E+00 5.52E-01 4.28E-01 r   3.8
4.83E+10 3.16E-01 1.30E+36 1.10E+07 7.32E+15 4.93E+00 5.61E-01 3.28E-01 r   3.8
4.97E+10 2.92E-01 1.30E+36 1.06E+07 6.36E+15 4.45E+00 5.69E-01 2.50E-01 r   3.9
5.10E+10 2.69E-01 1.30E+36 1.02E+07 5.51E+15 4.00E+00 5.78E-01 1.89E-01 r   3.9
5.23E+10 2.48E-01 1.30E+36 9.86E+06 4.76E+15 3.59E+00 5.87E-01 1.43E-01 r   4.0
5.37E+10 2.28E-01 1.31E+36 9.50E+06 4.11E+15 3.21E+00 5.96E-01 1.07E-01 r   4.0
5.50E+10 2.09E-01 1.31E+36 9.15E+06 3.54E+15 2.87E+00 6.05E-01 8.04E-02 r   4.0
